timestamp,ca,ciudad,pm10,pm10_level,o3,o3_level,no2,no2_level
2019-08-16,Murcia,Murcia,15.0,Good,25.0,Good,7.0,Good
2019-08-17,Murcia,Murcia,14.0,Good,25.0,Good,1.0,Good
2019-08-18,Murcia,Murcia,19.0,Good,30.0,Good,1.0,Good
2019-08-19,Murcia,Murcia,19.0,Good,24.0,Good,1.0,Good
2019-08-20,Murcia,Murcia,19.0,Good,29.0,Good,7.0,Good
2019-08-21,Murcia,Murcia,27.0,Good,34.0,Good,8.0,Good
2019-08-22,Murcia,Murcia,11.0,Good,40.0,Good,16.0,Good
2019-08-23,Murcia,Murcia,13.0,Good,45.0,Good,13.0,Good
2019-08-24,Murcia,Murcia,11.0,Good,40.0,Good,12.0,Good
2019-08-25,Murcia,Murcia,16.0,Good,7.0,Good,8.0,Good
2019-08-26,Murcia,Murcia,17.0,Good,68.0,Moderate,9.0,Good
2019-08-27,Murcia,Murcia,16.0,Good,54.0,Moderate,15.0,Good
2019-08-28,Murcia,Murcia,18.0,Good,42.0,Good,17.0,Good
2019-08-29,Murcia,Murcia,21.0,Good,39.0,Good,13.0,Good
2019-08-30,Murcia,Murcia,20.0,Good,39.0,Good,15.0,Good
2019-08-31,Murcia,Murcia,20.0,Good,43.0,Good,16.0,Good
2019-07-01,Murcia,Murcia,17.0,Good,44.0,Good,12.0,Good
2019-07-02,Murcia,Murcia,27.0,Good,41.0,Good,4.0,Good
2019-07-03,Murcia,Murcia,29.0,Good,42.0,Good,5.0,Good
2019-07-04,Murcia,Murcia,21.0,Good,40.0,Good,12.0,Good
2019-07-05,Murcia,Murcia,20.0,Good,37.0,Good,11.0,Good
2019-07-06,Murcia,Murcia,29.0,Good,33.0,Good,9.0,Good
2019-07-07,Murcia,Murcia,47.0,Good,33.0,Good,5.0,Good
2019-07-08,Murcia,Murcia,45.0,Good,30.0,Good,1.0,Good
2019-07-09,Murcia,Murcia,42.0,Good,36.0,Good,18.0,Good
2019-07-10,Murcia,Murcia,26.0,Good,40.0,Good,12.0,Good
2019-07-11,Murcia,Murcia,31.0,Good,48.0,Good,13.0,Good
2019-07-12,Murcia,Murcia,21.0,Good,42.0,Good,14.0,Good
2019-07-13,Murcia,Murcia,19.0,Good,39.0,Good,12.0,Good
2019-07-14,Murcia,Murcia,19.0,Good,36.0,Good,7.0,Good
2019-07-15,Murcia,Murcia,20.0,Good,39.0,Good,10.0,Good
2019-07-16,Murcia,Murcia,30.0,Good,34.0,Good,1.0,Good
2019-07-17,Murcia,Murcia,25.0,Good,41.0,Good,,
2019-07-18,Murcia,Murcia,15.0,Good,40.0,Good,8.0,Good
2019-07-19,Murcia,Murcia,19.0,Good,41.0,Good,11.0,Good
2019-07-20,Murcia,Murcia,14.0,Good,40.0,Good,10.0,Good
2019-07-21,Murcia,Murcia,17.0,Good,43.0,Good,9.0,Good
2019-07-22,Murcia,Murcia,20.0,Good,37.0,Good,12.0,Good
2019-07-23,Murcia,Murcia,18.0,Good,41.0,Good,15.0,Good
2019-07-24,Murcia,Murcia,19.0,Good,43.0,Good,15.0,Good
2019-07-25,Murcia,Murcia,25.0,Good,40.0,Good,15.0,Good
2019-07-26,Murcia,Murcia,22.0,Good,43.0,Good,17.0,Good
2019-07-27,Murcia,Murcia,25.0,Good,34.0,Good,14.0,Good
2019-07-28,Murcia,Murcia,23.0,Good,37.0,Good,10.0,Good
2019-07-29,Murcia,Murcia,13.0,Good,34.0,Good,12.0,Good
2019-07-30,Murcia,Murcia,20.0,Good,34.0,Good,12.0,Good
2019-07-31,Murcia,Murcia,20.0,Good,31.0,Good,9.0,Good
2019-06-01,Murcia,Murcia,17.0,Good,41.0,Good,9.0,Good
2019-06-02,Murcia,Murcia,15.0,Good,41.0,Good,8.0,Good
2019-06-03,Murcia,Murcia,12.0,Good,41.0,Good,10.0,Good
2019-06-04,Murcia,Murcia,16.0,Good,37.0,Good,11.0,Good
2019-06-05,Murcia,Murcia,23.0,Good,28.0,Good,8.0,Good
2019-06-06,Murcia,Murcia,24.0,Good,31.0,Good,16.0,Good
2019-06-07,Murcia,Murcia,22.0,Good,42.0,Good,15.0,Good
2019-06-08,Murcia,Murcia,29.0,Good,40.0,Good,10.0,Good
2019-06-09,Murcia,Murcia,28.0,Good,39.0,Good,10.0,Good
2019-06-10,Murcia,Murcia,24.0,Good,42.0,Good,10.0,Good
2019-06-11,Murcia,Murcia,26.0,Good,40.0,Good,10.0,Good
2019-06-12,Murcia,Murcia,31.0,Good,38.0,Good,5.0,Good
2019-06-13,Murcia,Murcia,15.0,Good,38.0,Good,4.0,Good
2019-06-14,Murcia,Murcia,18.0,Good,37.0,Good,11.0,Good
2019-06-15,Murcia,Murcia,25.0,Good,44.0,Good,10.0,Good
2019-06-16,Murcia,Murcia,23.0,Good,37.0,Good,5.0,Good
2019-06-17,Murcia,Murcia,26.0,Good,46.0,Good,15.0,Good
2019-06-18,Murcia,Murcia,24.0,Good,42.0,Good,13.0,Good
2019-06-19,Murcia,Murcia,27.0,Good,44.0,Good,14.0,Good
2019-06-20,Murcia,Murcia,31.0,Good,38.0,Good,13.0,Good
2019-06-21,Murcia,Murcia,24.0,Good,40.0,Good,10.0,Good
2019-06-22,Murcia,Murcia,29.0,Good,39.0,Good,7.0,Good
2019-06-23,Murcia,Murcia,23.0,Good,38.0,Good,6.0,Good
2019-06-24,Murcia,Murcia,20.0,Good,42.0,Good,12.0,Good
2019-06-25,Murcia,Murcia,31.0,Good,41.0,Good,7.0,Good
2019-06-26,Murcia,Murcia,29.0,Good,39.0,Good,9.0,Good
2019-06-27,Murcia,Murcia,36.0,Good,44.0,Good,13.0,Good
2019-06-28,Murcia,Murcia,28.0,Good,44.0,Good,15.0,Good
2019-06-29,Murcia,Murcia,26.0,Good,48.0,Good,12.0,Good
2019-06-30,Murcia,Murcia,23.0,Good,45.0,Good,9.0,Good
2019-05-01,Murcia,Murcia,9.0,Good,31.0,Good,8.0,Good
2019-05-02,Murcia,Murcia,10.0,Good,33.0,Good,11.0,Good
2019-05-03,Murcia,Murcia,,,41.0,Good,12.0,Good
2019-05-04,Murcia,Murcia,1.0,Good,39.0,Good,12.0,Good
2019-05-05,Murcia,Murcia,,,41.0,Good,9.0,Good
2019-05-06,Murcia,Murcia,,,41.0,Good,11.0,Good
2019-05-07,Murcia,Murcia,,,41.0,Good,14.0,Good
2019-05-08,Murcia,Murcia,36.0,Good,32.0,Good,13.0,Good
2019-05-09,Murcia,Murcia,42.0,Good,29.0,Good,17.0,Good
2019-05-10,Murcia,Murcia,16.0,Good,30.0,Good,16.0,Good
2019-05-11,Murcia,Murcia,20.0,Good,36.0,Good,13.0,Good
2019-05-12,Murcia,Murcia,16.0,Good,38.0,Good,5.0,Good
2019-05-13,Murcia,Murcia,15.0,Good,42.0,Good,9.0,Good
2019-05-14,Murcia,Murcia,23.0,Good,40.0,Good,16.0,Good
2019-05-15,Murcia,Murcia,21.0,Good,50.0,Good,14.0,Good
2019-05-16,Murcia,Murcia,22.0,Good,47.0,Good,6.0,Good
2019-05-17,Murcia,Murcia,22.0,Good,33.0,Good,13.0,Good
2019-05-18,Murcia,Murcia,19.0,Good,37.0,Good,15.0,Good
2019-05-19,Murcia,Murcia,18.0,Good,29.0,Good,13.0,Good
2019-05-20,Murcia,Murcia,15.0,Good,29.0,Good,14.0,Good
2019-05-21,Murcia,Murcia,20.0,Good,24.0,Good,10.0,Good
2019-05-22,Murcia,Murcia,25.0,Good,34.0,Good,17.0,Good
2019-05-23,Murcia,Murcia,20.0,Good,34.0,Good,16.0,Good
2019-05-24,Murcia,Murcia,23.0,Good,38.0,Good,15.0,Good
2019-05-25,Murcia,Murcia,29.0,Good,32.0,Good,12.0,Good
2019-05-26,Murcia,Murcia,14.0,Good,35.0,Good,12.0,Good
2019-05-27,Murcia,Murcia,15.0,Good,34.0,Good,13.0,Good
2019-05-28,Murcia,Murcia,18.0,Good,37.0,Good,6.0,Good
2019-05-29,Murcia,Murcia,23.0,Good,31.0,Good,8.0,Good
2019-05-30,Murcia,Murcia,16.0,Good,30.0,Good,9.0,Good
2019-05-31,Murcia,Murcia,17.0,Good,32.0,Good,9.0,Good
2019-04-01,Murcia,Murcia,18.0,Good,27.0,Good,17.0,Good
2019-04-02,Murcia,Murcia,19.0,Good,28.0,Good,17.0,Good
2019-04-03,Murcia,Murcia,29.0,Good,29.0,Good,12.0,Good
2019-04-04,Murcia,Murcia,29.0,Good,31.0,Good,18.0,Good
2019-04-05,Murcia,Murcia,20.0,Good,31.0,Good,19.0,Good
2019-04-06,Murcia,Murcia,18.0,Good,27.0,Good,22.0,Good
2019-04-07,Murcia,Murcia,10.0,Good,33.0,Good,13.0,Good
2019-04-08,Murcia,Murcia,9.0,Good,22.0,Good,24.0,Good
2019-04-09,Murcia,Murcia,18.0,Good,30.0,Good,19.0,Good
2019-04-10,Murcia,Murcia,14.0,Good,30.0,Good,21.0,Good
2019-04-11,Murcia,Murcia,13.0,Good,30.0,Good,20.0,Good
2019-04-12,Murcia,Murcia,11.0,Good,33.0,Good,20.0,Good
2019-04-13,Murcia,Murcia,15.0,Good,34.0,Good,17.0,Good
2019-04-14,Murcia,Murcia,20.0,Good,35.0,Good,16.0,Good
2019-04-15,Murcia,Murcia,21.0,Good,34.0,Good,17.0,Good
2019-04-16,Murcia,Murcia,28.0,Good,34.0,Good,11.0,Good
2019-04-17,Murcia,Murcia,20.0,Good,32.0,Good,5.0,Good
2019-04-18,Murcia,Murcia,22.0,Good,26.0,Good,20.0,Good
2019-04-19,Murcia,Murcia,17.0,Good,26.0,Good,15.0,Good
2019-04-20,Murcia,Murcia,4.0,Good,33.0,Good,13.0,Good
2019-04-21,Murcia,Murcia,3.0,Good,29.0,Good,16.0,Good
2019-04-22,Murcia,Murcia,11.0,Good,27.0,Good,19.0,Good
2019-04-23,Murcia,Murcia,3.0,Good,27.0,Good,15.0,Good
2019-04-24,Murcia,Murcia,25.0,Good,28.0,Good,15.0,Good
2019-04-25,Murcia,Murcia,2.0,Good,20.0,Good,13.0,Good
2019-04-26,Murcia,Murcia,9.0,Good,26.0,Good,19.0,Good
2019-04-27,Murcia,Murcia,2.0,Good,32.0,Good,17.0,Good
2019-04-28,Murcia,Murcia,10.0,Good,31.0,Good,11.0,Good
2019-04-29,Murcia,Murcia,13.0,Good,29.0,Good,12.0,Good
2019-04-30,Murcia,Murcia,6.0,Good,29.0,Good,11.0,Good
2019-03-01,Murcia,Murcia,37.0,Good,26.0,Good,28.0,Good
2019-03-02,Murcia,Murcia,51.0,Moderate,30.0,Good,22.0,Good
2019-03-03,Murcia,Murcia,47.0,Good,28.0,Good,20.0,Good
2019-03-04,Murcia,Murcia,36.0,Good,26.0,Good,25.0,Good
2019-03-05,Murcia,Murcia,37.0,Good,16.0,Good,23.0,Good
2019-03-06,Murcia,Murcia,36.0,Good,21.0,Good,13.0,Good
2019-03-07,Murcia,Murcia,43.0,Good,28.0,Good,21.0,Good
2019-03-08,Murcia,Murcia,16.0,Good,26.0,Good,20.0,Good
2019-03-09,Murcia,Murcia,20.0,Good,34.0,Good,17.0,Good
2019-03-10,Murcia,Murcia,29.0,Good,30.0,Good,17.0,Good
2019-03-11,Murcia,Murcia,28.0,Good,27.0,Good,17.0,Good
2019-03-12,Murcia,Murcia,30.0,Good,26.0,Good,21.0,Good
2019-03-13,Murcia,Murcia,28.0,Good,23.0,Good,14.0,Good
2019-03-14,Murcia,Murcia,33.0,Good,28.0,Good,19.0,Good
2019-03-15,Murcia,Murcia,20.0,Good,32.0,Good,20.0,Good
2019-03-16,Murcia,Murcia,13.0,Good,34.0,Good,19.0,Good
2019-03-17,Murcia,Murcia,13.0,Good,35.0,Good,19.0,Good
2019-03-18,Murcia,Murcia,11.0,Good,31.0,Good,9.0,Good
2019-03-19,Murcia,Murcia,22.0,Good,33.0,Good,10.0,Good
2019-03-20,Murcia,Murcia,27.0,Good,29.0,Good,10.0,Good
2019-03-21,Murcia,Murcia,13.0,Good,38.0,Good,18.0,Good
2019-03-22,Murcia,Murcia,15.0,Good,37.0,Good,21.0,Good
2019-03-23,Murcia,Murcia,16.0,Good,29.0,Good,25.0,Good
2019-03-24,Murcia,Murcia,37.0,Good,35.0,Good,16.0,Good
2019-03-25,Murcia,Murcia,36.0,Good,34.0,Good,19.0,Good
2019-03-26,Murcia,Murcia,22.0,Good,38.0,Good,18.0,Good
2019-03-27,Murcia,Murcia,18.0,Good,36.0,Good,17.0,Good
2019-03-28,Murcia,Murcia,24.0,Good,37.0,Good,19.0,Good
2019-03-29,Murcia,Murcia,23.0,Good,37.0,Good,20.0,Good
2019-03-30,Murcia,Murcia,28.0,Good,39.0,Good,15.0,Good
2019-03-31,Murcia,Murcia,27.0,Good,26.0,Good,16.0,Good
2019-02-01,Murcia,Murcia,22.0,Good,30.0,Good,15.0,Good
2019-02-02,Murcia,Murcia,13.0,Good,37.0,Good,8.0,Good
2019-02-03,Murcia,Murcia,9.0,Good,34.0,Good,6.0,Good
2019-02-04,Murcia,Murcia,7.0,Good,28.0,Good,21.0,Good
2019-02-05,Murcia,Murcia,15.0,Good,18.0,Good,27.0,Good
2019-02-06,Murcia,Murcia,32.0,Good,16.0,Good,27.0,Good
2019-02-07,Murcia,Murcia,36.0,Good,18.0,Good,25.0,Good
2019-02-08,Murcia,Murcia,35.0,Good,19.0,Good,26.0,Good
2019-02-09,Murcia,Murcia,44.0,Good,25.0,Good,23.0,Good
2019-02-10,Murcia,Murcia,44.0,Good,22.0,Good,20.0,Good
2019-02-11,Murcia,Murcia,34.0,Good,21.0,Good,18.0,Good
2019-02-12,Murcia,Murcia,22.0,Good,25.0,Good,19.0,Good
2019-02-13,Murcia,Murcia,32.0,Good,24.0,Good,22.0,Good
2019-02-14,Murcia,Murcia,31.0,Good,27.0,Good,21.0,Good
2019-02-15,Murcia,Murcia,30.0,Good,29.0,Good,16.0,Good
2019-02-16,Murcia,Murcia,24.0,Good,30.0,Good,16.0,Good
2019-02-17,Murcia,Murcia,22.0,Good,27.0,Good,16.0,Good
2019-02-18,Murcia,Murcia,28.0,Good,26.0,Good,21.0,Good
2019-02-19,Murcia,Murcia,36.0,Good,28.0,Good,23.0,Good
2019-02-20,Murcia,Murcia,38.0,Good,29.0,Good,21.0,Good
2019-02-21,Murcia,Murcia,37.0,Good,26.0,Good,24.0,Good
2019-02-22,Murcia,Murcia,42.0,Good,21.0,Good,24.0,Good
2019-02-23,Murcia,Murcia,44.0,Good,26.0,Good,21.0,Good
2019-02-24,Murcia,Murcia,35.0,Good,32.0,Good,17.0,Good
2019-02-25,Murcia,Murcia,1.0,Good,27.0,Good,20.0,Good
2019-02-26,Murcia,Murcia,36.0,Good,26.0,Good,25.0,Good
2019-02-27,Murcia,Murcia,39.0,Good,24.0,Good,25.0,Good
2019-02-28,Murcia,Murcia,37.0,Good,25.0,Good,25.0,Good
2019-01-01,Murcia,Murcia,,,9.0,Good,1.0,Good
2019-01-02,Murcia,Murcia,42.0,Good,9.0,Good,24.0,Good
2019-01-03,Murcia,Murcia,34.0,Good,6.0,Good,29.0,Good
2019-01-04,Murcia,Murcia,52.0,Moderate,9.0,Good,29.0,Good
2019-01-05,Murcia,Murcia,51.0,Moderate,11.0,Good,25.0,Good
2019-01-06,Murcia,Murcia,42.0,Good,16.0,Good,23.0,Good
2019-01-07,Murcia,Murcia,34.0,Good,11.0,Good,14.0,Good
2019-01-08,Murcia,Murcia,42.0,Good,7.0,Good,1.0,Good
2019-01-09,Murcia,Murcia,42.0,Good,15.0,Good,32.0,Good
2019-01-10,Murcia,Murcia,28.0,Good,25.0,Good,26.0,Good
2019-01-11,Murcia,Murcia,24.0,Good,18.0,Good,32.0,Good
2019-01-12,Murcia,Murcia,42.0,Good,21.0,Good,28.0,Good
2019-01-13,Murcia,Murcia,56.0,Moderate,19.0,Good,13.0,Good
2019-01-14,Murcia,Murcia,37.0,Good,17.0,Good,23.0,Good
2019-01-15,Murcia,Murcia,29.0,Good,17.0,Good,29.0,Good
2019-01-16,Murcia,Murcia,43.0,Good,18.0,Good,27.0,Good
2019-01-17,Murcia,Murcia,45.0,Good,15.0,Good,32.0,Good
2019-01-18,Murcia,Murcia,41.0,Good,16.0,Good,22.0,Good
2019-01-19,Murcia,Murcia,47.0,Good,23.0,Good,,
2019-01-20,Murcia,Murcia,28.0,Good,11.0,Good,,
2019-01-21,Murcia,Murcia,36.0,Good,21.0,Good,24.0,Good
2019-01-22,Murcia,Murcia,13.0,Good,17.0,Good,29.0,Good
2019-01-23,Murcia,Murcia,19.0,Good,26.0,Good,19.0,Good
2019-01-24,Murcia,Murcia,13.0,Good,29.0,Good,15.0,Good
2019-01-25,Murcia,Murcia,10.0,Good,24.0,Good,20.0,Good
2019-01-26,Murcia,Murcia,11.0,Good,25.0,Good,21.0,Good
2019-01-27,Murcia,Murcia,18.0,Good,28.0,Good,16.0,Good
2019-01-28,Murcia,Murcia,24.0,Good,25.0,Good,1.0,Good
2019-01-29,Murcia,Murcia,13.0,Good,21.0,Good,27.0,Good
2019-01-30,Murcia,Murcia,16.0,Good,26.0,Good,22.0,Good
2019-01-31,Murcia,Murcia,26.0,Good,21.0,Good,18.0,Good
2020-01-01,Aragon,Zaragoza,,,6.0,Good,6.0,Good
2020-01-02,Aragon,Zaragoza,19.0,Good,3.0,Good,11.0,Good
2020-01-03,Aragon,Zaragoza,22.0,Good,4.0,Good,11.0,Good
2020-01-04,Aragon,Zaragoza,19.0,Good,14.0,Good,9.0,Good
2020-01-05,Aragon,Zaragoza,23.0,Good,12.0,Good,8.0,Good
2020-01-06,Aragon,Zaragoza,10.0,Good,6.0,Good,5.0,Good
2020-01-07,Aragon,Zaragoza,11.0,Good,5.0,Good,9.0,Good
2020-01-08,Aragon,Zaragoza,20.0,Good,2.0,Good,10.0,Good
2020-01-09,Aragon,Zaragoza,20.0,Good,3.0,Good,10.0,Good
2020-01-10,Aragon,Zaragoza,19.0,Good,17.0,Good,9.0,Good
2020-01-11,Aragon,Zaragoza,12.0,Good,19.0,Good,10.0,Good
2020-01-12,Aragon,Zaragoza,10.0,Good,7.0,Good,9.0,Good
2020-01-13,Aragon,Zaragoza,15.0,Good,,,,
2020-01-14,Aragon,Zaragoza,,,3.0,Good,12.0,Good
2020-01-15,Aragon,Zaragoza,17.0,Good,2.0,Good,16.0,Good
2020-01-16,Aragon,Zaragoza,21.0,Good,6.0,Good,23.0,Good
2020-01-17,Aragon,Zaragoza,34.0,Good,14.0,Good,21.0,Good
2020-01-18,Aragon,Zaragoza,25.0,Good,11.0,Good,23.0,Good
2020-01-19,Aragon,Zaragoza,21.0,Good,18.0,Good,7.0,Good
2020-01-20,Aragon,Zaragoza,6.0,Good,16.0,Good,10.0,Good
2020-01-21,Aragon,Zaragoza,6.0,Good,12.0,Good,20.0,Good
2020-01-22,Aragon,Zaragoza,11.0,Good,8.0,Good,19.0,Good
2020-01-23,Aragon,Zaragoza,13.0,Good,8.0,Good,26.0,Good
2020-01-24,Aragon,Zaragoza,25.0,Good,8.0,Good,20.0,Good
2020-01-25,Aragon,Zaragoza,38.0,Good,7.0,Good,15.0,Good
2020-01-26,Aragon,Zaragoza,49.0,Good,15.0,Good,19.0,Good
2020-01-27,Aragon,Zaragoza,19.0,Good,9.0,Good,23.0,Good
2020-01-28,Aragon,Zaragoza,23.0,Good,16.0,Good,24.0,Good
2020-01-29,Aragon,Zaragoza,7.0,Good,12.0,Good,17.0,Good
2020-01-30,Aragon,Zaragoza,,,15.0,Good,16.0,Good
2020-01-31,Aragon,Zaragoza,,,14.0,Good,18.0,Good
2019-12-01,Aragon,Zaragoza,14.0,Good,,,,
2019-12-02,Aragon,Zaragoza,,,,,,
2019-12-03,Aragon,Zaragoza,,,11.0,Good,11.0,Good
2019-12-04,Aragon,Zaragoza,12.0,Good,5.0,Good,12.0,Good
2019-12-05,Aragon,Zaragoza,8.0,Good,9.0,Good,13.0,Good
2019-12-06,Aragon,Zaragoza,8.0,Good,12.0,Good,10.0,Good
2019-12-07,Aragon,Zaragoza,6.0,Good,8.0,Good,8.0,Good
2019-12-08,Aragon,Zaragoza,8.0,Good,4.0,Good,6.0,Good
2019-12-09,Aragon,Zaragoza,10.0,Good,19.0,Good,4.0,Good
2019-12-10,Aragon,Zaragoza,8.0,Good,18.0,Good,8.0,Good
2019-12-11,Aragon,Zaragoza,8.0,Good,10.0,Good,13.0,Good
2019-12-12,Aragon,Zaragoza,7.0,Good,13.0,Good,13.0,Good
2019-12-13,Aragon,Zaragoza,13.0,Good,6.0,Good,12.0,Good
2019-12-14,Aragon,Zaragoza,10.0,Good,10.0,Good,8.0,Good
2019-12-15,Aragon,Zaragoza,6.0,Good,16.0,Good,10.0,Good
2019-12-16,Aragon,Zaragoza,5.0,Good,11.0,Good,11.0,Good
2019-12-17,Aragon,Zaragoza,5.0,Good,11.0,Good,16.0,Good
2019-12-18,Aragon,Zaragoza,6.0,Good,7.0,Good,16.0,Good
2019-12-19,Aragon,Zaragoza,8.0,Good,5.0,Good,10.0,Good
2019-12-20,Aragon,Zaragoza,8.0,Good,16.0,Good,12.0,Good
2019-12-21,Aragon,Zaragoza,6.0,Good,15.0,Good,8.0,Good
2019-12-22,Aragon,Zaragoza,8.0,Good,23.0,Good,3.0,Good
2019-12-23,Aragon,Zaragoza,3.0,Good,17.0,Good,12.0,Good
2019-12-24,Aragon,Zaragoza,6.0,Good,9.0,Good,10.0,Good
2019-12-25,Aragon,Zaragoza,5.0,Good,4.0,Good,10.0,Good
2019-12-26,Aragon,Zaragoza,6.0,Good,16.0,Good,7.0,Good
2019-12-27,Aragon,Zaragoza,8.0,Good,11.0,Good,11.0,Good
2019-12-28,Aragon,Zaragoza,19.0,Good,3.0,Good,7.0,Good
2019-12-29,Aragon,Zaragoza,20.0,Good,6.0,Good,6.0,Good
2019-12-30,Aragon,Zaragoza,19.0,Good,,,,
2019-12-31,Aragon,Zaragoza,,,,,,
2019-11-01,Aragon,Zaragoza,2.0,Good,13.0,Good,5.0,Good
2019-11-02,Aragon,Zaragoza,2.0,Good,18.0,Good,3.0,Good
2019-11-03,Aragon,Zaragoza,2.0,Good,22.0,Good,4.0,Good
2019-11-04,Aragon,Zaragoza,2.0,Good,21.0,Good,4.0,Good
2019-11-05,Aragon,Zaragoza,2.0,Good,19.0,Good,7.0,Good
2019-11-06,Aragon,Zaragoza,3.0,Good,18.0,Good,9.0,Good
2019-11-07,Aragon,Zaragoza,4.0,Good,16.0,Good,11.0,Good
2019-11-08,Aragon,Zaragoza,7.0,Good,17.0,Good,9.0,Good
2019-11-09,Aragon,Zaragoza,6.0,Good,19.0,Good,6.0,Good
2019-11-10,Aragon,Zaragoza,6.0,Good,20.0,Good,3.0,Good
2019-11-11,Aragon,Zaragoza,7.0,Good,18.0,Good,1.0,Good
2019-11-12,Aragon,Zaragoza,6.0,Good,20.0,Good,,
2019-11-13,Aragon,Zaragoza,9.0,Good,18.0,Good,15.0,Good
2019-11-14,Aragon,Zaragoza,11.0,Good,19.0,Good,13.0,Good
2019-11-15,Aragon,Zaragoza,10.0,Good,17.0,Good,14.0,Good
2019-11-16,Aragon,Zaragoza,9.0,Good,16.0,Good,12.0,Good
2019-11-17,Aragon,Zaragoza,9.0,Good,15.0,Good,11.0,Good
2019-11-18,Aragon,Zaragoza,11.0,Good,18.0,Good,8.0,Good
